"Alkuaika UTC","Lopetusaika UTC","Alkuaika UTC+02:00","Lopetusaika UTC+02:00","Sähkön kulutus Suomessa"
"2010-01-30 05:00:00","2010-01-30 06:00:00","2010-01-30 07:00:00","2010-01-30 08:00:00","11812.0"
"2010-01-30 06:00:00","2010-01-30 07:00:00","2010-01-30 08:00:00","2010-01-30 09:00:00","11999.0"
"2010-01-30 07:00:00","2010-01-30 08:00:00","2010-01-30 09:00:00","2010-01-30 10:00:00","12073.0"
"2010-01-30 08:00:00","2010-01-30 09:00:00","2010-01-30 10:00:00","2010-01-30 11:00:00","12121.0"
"2010-01-30 09:00:00","2010-01-30 10:00:00","2010-01-30 11:00:00","2010-01-30 12:00:00","12178.0"
"2010-01-30 10:00:00","2010-01-30 11:00:00","2010-01-30 12:00:00","2010-01-30 13:00:00","12122.0"
"2010-01-30 11:00:00","2010-01-30 12:00:00","2010-01-30 13:00:00","2010-01-30 14:00:00","12057.0"
"2010-01-30 12:00:00","2010-01-30 13:00:00","2010-01-30 14:00:00","2010-01-30 15:00:00","11970.0"
"2010-01-30 13:00:00","2010-01-30 14:00:00","2010-01-30 15:00:00","2010-01-30 16:00:00","12010.0"
"2010-01-30 14:00:00","2010-01-30 15:00:00","2010-01-30 16:00:00","2010-01-30 17:00:00","12429.0"
"2010-01-30 15:00:00","2010-01-30 16:00:00","2010-01-30 17:00:00","2010-01-30 18:00:00","13087.0"
"2010-01-30 16:00:00","2010-01-30 17:00:00","2010-01-30 18:00:00","2010-01-30 19:00:00","13157.0"
"2010-01-30 17:00:00","2010-01-30 18:00:00","2010-01-30 19:00:00","2010-01-30 20:00:00","13055.0"
"2010-01-30 18:00:00","2010-01-30 19:00:00","2010-01-30 20:00:00","2010-01-30 21:00:00","12624.0"
"2010-01-30 19:00:00","2010-01-30 20:00:00","2010-01-30 21:00:00","2010-01-30 22:00:00","12174.0"
"2010-01-30 20:00:00","2010-01-30 21:00:00","2010-01-30 22:00:00","2010-01-30 23:00:00","12629.0"
"2010-01-30 21:00:00","2010-01-30 22:00:00","2010-01-30 23:00:00","2010-01-31 00:00:00","12277.0"
"2010-01-30 22:00:00","2010-01-30 23:00:00","2010-01-31 00:00:00","2010-01-31 01:00:00","11715.0"
"2010-01-30 23:00:00","2010-01-31 00:00:00","2010-01-31 01:00:00","2010-01-31 02:00:00","11347.0"
"2010-01-31 00:00:00","2010-01-31 01:00:00","2010-01-31 02:00:00","2010-01-31 03:00:00","11071.0"
"2010-01-31 01:00:00","2010-01-31 02:00:00","2010-01-31 03:00:00","2010-01-31 04:00:00","10917.0"
"2010-01-31 02:00:00","2010-01-31 03:00:00","2010-01-31 04:00:00","2010-01-31 05:00:00","10828.0"
"2010-01-31 03:00:00","2010-01-31 04:00:00","2010-01-31 05:00:00","2010-01-31 06:00:00","10837.0"
"2010-01-31 04:00:00","2010-01-31 05:00:00","2010-01-31 06:00:00","2010-01-31 07:00:00","10969.0"
"2010-01-31 05:00:00","2010-01-31 06:00:00","2010-01-31 07:00:00","2010-01-31 08:00:00","10885.0"
"2010-01-31 06:00:00","2010-01-31 07:00:00","2010-01-31 08:00:00","2010-01-31 09:00:00","10953.0"
"2010-01-31 07:00:00","2010-01-31 08:00:00","2010-01-31 09:00:00","2010-01-31 10:00:00","10986.0"
"2010-01-31 08:00:00","2010-01-31 09:00:00","2010-01-31 10:00:00","2010-01-31 11:00:00","11128.0"
"2010-01-31 09:00:00","2010-01-31 10:00:00","2010-01-31 11:00:00","2010-01-31 12:00:00","11226.0"
"2010-01-31 10:00:00","2010-01-31 11:00:00","2010-01-31 12:00:00","2010-01-31 13:00:00","11192.0"
"2010-01-31 11:00:00","2010-01-31 12:00:00","2010-01-31 13:00:00","2010-01-31 14:00:00","11149.0"
"2010-01-31 12:00:00","2010-01-31 13:00:00","2010-01-31 14:00:00","2010-01-31 15:00:00","11077.0"
"2010-01-31 13:00:00","2010-01-31 14:00:00","2010-01-31 15:00:00","2010-01-31 16:00:00","11055.0"
"2010-01-31 14:00:00","2010-01-31 15:00:00","2010-01-31 16:00:00","2010-01-31 17:00:00","11399.0"
"2010-01-31 15:00:00","2010-01-31 16:00:00","2010-01-31 17:00:00","2010-01-31 18:00:00","11845.0"
"2010-01-31 16:00:00","2010-01-31 17:00:00","2010-01-31 18:00:00","2010-01-31 19:00:00","11933.0"
"2010-01-31 17:00:00","2010-01-31 18:00:00","2010-01-31 19:00:00","2010-01-31 20:00:00","11936.0"
"2010-01-31 18:00:00","2010-01-31 19:00:00","2010-01-31 20:00:00","2010-01-31 21:00:00","11728.0"
"2010-01-31 19:00:00","2010-01-31 20:00:00","2010-01-31 21:00:00","2010-01-31 22:00:00","11433.0"
"2010-01-31 20:00:00","2010-01-31 21:00:00","2010-01-31 22:00:00","2010-01-31 23:00:00","11878.0"
"2010-01-31 21:00:00","2010-01-31 22:00:00","2010-01-31 23:00:00","2010-02-01 00:00:00","11525.0"
